id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
15588,13274,13274,2015/2016,27,3/12/2016 0:00,1983507,8525,10229,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,156546,26708,243481,45837,292773,171786,112471,40662,305831,45481,252969,553476,562801,30602,145586,414232,384446,422121,209413,466890,467022,717557,3.5,3.4,2,3.3,3.3,2.1,3.2,3.4,2,3.3,3.5,2.1,3.3,3.79,2.18,3.4,3.4,2,NA,NA,NA,3.3,3.5,2.15,NA,NA,NA,NA,NA,NA
15589,13274,13274,2015/2016,27,3/12/2016 0:00,1983508,8640,10228,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,150236,207642,184821,70812,240205,178765,31045,199291,158581,150201,289441,112107,243465,363369,466854,292769,611831,318809,439148,303926,243430,520659,1.22,5.75,13,1.25,5.5,10.5,1.25,5,10,1.22,6,12,1.25,6.95,12.7,1.2,7,11,NA,NA,NA,1.2,7,13,NA,NA,NA,NA,NA,NA
15590,13274,13274,2015/2016,27,3/12/2016 0:00,1983509,8611,6413,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,209785,574234,503659,228982,37789,562875,360559,188533,36133,613255,211020,352365,188089,41165,278838,46056,26538,243425,586474,553479,562849,243937,1.95,3.8,3,1.85,3.8,3.6,1.8,3.4,4,1.91,3.8,3.6,1.95,4.01,3.8,1.83,3.6,3.75,NA,NA,NA,1.9,3.9,3.75,NA,NA,NA,NA,NA,NA
15599,13274,13274,2015/2016,28,3/19/2016 0:00,1983518,6413,8525,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,10,10,10,352365,37215,41165,278838,46056,586474,26538,553479,243425,562849,243937,156546,26708,243481,45837,292773,171786,17848,40662,305831,112471,504613,2,3.3,3,1.95,3.4,3.7,1.9,3.5,3.5,2,3.5,3.6,2,3.66,3.98,2,3.3,3.5,NA,NA,NA,2,3.6,3.7,NA,NA,NA,NA,NA,NA
15602,13274,13274,2015/2016,28,3/20/2016 0:00,1983521,8674,8277,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,156553,485047,46079,26459,277608,614574,30994,293722,484858,186837,179239,150242,566158,112477,157630,71557,174364,538499,541330,660165,432421,155639,3,3.6,2,2.9,3.4,2.25,2.9,3.3,2.2,3,3.4,2.3,3.11,3.55,2.37,3,3.3,2.2,NA,NA,NA,3,3.5,2.3,NA,NA,NA,NA,NA,NA
15618,13274,13274,2015/2016,3,8/22/2015 0:00,1983294,7788,9791,1,4,8,2,6,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,189958,179201,180784,486819,110145,99323,110135,304668,150248,25551,179218,26589,147601,213167,31296,26455,248151,243439,213682,360560,351999,281110,1.95,3.6,3,2,3.5,3.4,1.9,3.4,3.4,1.95,3.75,3.6,1.98,3.83,3.78,1.95,3.5,3.4,NA,NA,NA,1.93,3.8,3.75,NA,NA,NA,NA,NA,NA
15651,13274,13274,2015/2016,33,5/1/2016 0:00,1983561,10229,8526,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11,553476,186880,30602,145586,414232,422121,261597,209413,466890,467022,512747,467024,209418,240788,298933,NA,351898,179208,32593,467027,467488,248154,1.33,5,8,1.33,5.25,7.25,1.3,5,8,1.36,5.25,7,1.39,5.69,7.77,1.35,4.8,7,NA,NA,NA,1.36,5.5,7.5,NA,NA,NA,NA,NA,NA
15654,13274,13274,2015/2016,33,5/1/2016 0:00,1983564,8640,7788,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,150236,207642,184821,70812,240205,199291,209372,31045,158581,150201,441883,189958,180784,158841,179201,148487,99323,46203,661902,680905,213005,179179,1.06,11,26,1.07,9.5,26,1.05,10,25,1.07,13,34,NA,NA,NA,1.04,11,26,NA,NA,NA,1.05,15,34,NA,NA,NA,NA,NA,NA
15662,13274,13274,2015/2016,34,5/8/2016 0:00,1983572,6413,8640,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,26586,37215,41165,278838,46056,26538,243425,553477,495222,243937,562849,150236,207642,184821,70812,240205,178765,31045,199291,158581,150201,289441,7,4.75,1,6.75,5,1.36,5.3,4.5,1.45,6.5,5.25,1.4,8,5.49,1.39,6,5,1.4,NA,NA,NA,6.5,5.4,1.4,NA,NA,NA,NA,NA,NA
15669,13274,13274,2015/2016,4,8/29/2015 0:00,1983300,9908,8674,1,3,5,7,1,3,5,7,9,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,118848,352392,462004,121642,466861,614453,352404,45879,661897,105919,352968,156553,485047,212520,46079,277608,293722,186837,45461,215005,179239,147594,2,3.5,3,1.95,3.6,3.4,2,3.4,3.2,2,3.6,3.5,2.06,3.7,3.64,2,3.6,3.2,NA,NA,NA,2.05,3.6,3.5,NA,NA,NA,NA,NA,NA
15683,13274,13274,2015/2016,5,9/13/2015 0:00,1983314,10235,8525,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,26002,560852,424879,109649,299572,188557,150119,26539,503629,110161,37139,156546,26708,243481,45837,292773,145586,112471,171786,298449,412708,45481,1.4,4.5,8,1.4,4.5,6.75,1.35,4.2,7.5,1.4,4.75,7.5,1.39,5.14,8.55,1.4,4.5,6.5,NA,NA,NA,1.4,5,7.5,NA,NA,NA,NA,NA,NA
15687,13274,13274,2015/2016,6,9/19/2015 0:00,1983318,7788,8611,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,161014,486819,560853,180784,148487,46203,110135,661902,150248,520341,179218,588337,574234,228982,450708,37789,186847,360559,188533,36133,371538,211020,2.88,3.5,2,2.85,3.3,2.35,2.9,3.3,2.2,2.8,3.5,2.3,2.93,3.77,2.39,2.7,3.5,2.3,NA,NA,NA,2.88,3.75,2.38,NA,NA,NA,NA,NA,NA
15691,13274,13274,2015/2016,6,9/20/2015 0:00,1983322,9803,10235,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10,243482,237534,26465,45485,37188,113189,467494,351875,7604,198583,212170,26002,560852,424879,109649,299572,188557,150119,26539,37139,110161,26675,5,3.75,1,4.2,3.7,1.75,4,3.4,1.75,4.5,3.8,1.7,5,4.07,1.71,4.2,3.8,1.7,NA,NA,NA,4.75,4,1.73,NA,NA,NA,NA,NA,NA
15697,13274,13274,2015/2016,7,9/26/2015 0:00,1983328,8593,8674,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,212512,469804,304455,496563,352366,467479,298448,178753,562267,277460,309505,156553,212520,46079,26459,277608,30994,186837,293722,147594,143512,484858,1.4,4.5,7,1.4,4.5,7,1.3,4.7,8,1.4,4.75,7,1.43,5.17,7.67,1.33,5,7,NA,NA,NA,1.4,5,7,NA,NA,NA,NA,NA,NA
15702,13274,13274,2015/2016,7,9/27/2015 0:00,1983333,10217,10218,1,2,4,6,8,3,7,5,3,5,7,1,4,6,2,8,5,7,3,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,47532,561844,31731,109647,101042,110184,26813,209373,45860,20645,17855,206809,113270,279104,278284,467480,26499,312791,45816,352358,160906,277609,1.73,3.75,4,1.7,3.7,4.5,1.65,3.7,4.3,1.73,3.6,4.5,1.75,3.94,5.01,1.73,3.5,4.33,NA,NA,NA,1.75,3.9,4.5,NA,NA,NA,NA,NA,NA
15703,13274,13274,2015/2016,7,9/27/2015 0:00,1983334,8611,9803,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11,588337,574234,228982,450708,37789,186847,360559,188533,36133,467521,371538,243482,237534,26465,45485,37188,113189,467494,351875,7604,281206,212170,1.67,3.8,5,1.62,4,4.75,1.75,3.5,4,1.67,3.8,4.75,1.71,4.16,5,1.67,3.8,4.33,NA,NA,NA,1.7,4.1,4.6,NA,NA,NA,NA,NA,NA
15704,13274,13274,2015/2016,8,10/2/2015 0:00,1983335,9791,10228,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,26589,147601,213167,31296,518346,243439,248151,213682,243473,351999,422128,112107,243465,611831,363369,215369,214397,110214,255221,303926,NA,318809,2.05,3.6,3,2.05,3.6,3.2,2,3.4,3.2,2,3.6,3.4,2.07,3.8,3.58,2,3.75,3,NA,NA,NA,2.05,3.8,3.5,NA,NA,NA,NA,NA,NA
15709,13274,13274,2015/2016,8,10/4/2015 0:00,1983340,8526,10235,1,2,4,6,8,2,4,6,8,6,4,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,467024,586678,NA,240788,166065,209418,179208,657454,467513,248154,46059,26002,680011,424879,109649,299572,26539,438572,150119,37139,110161,26675,8.5,4.75,1,8.25,4.75,1.33,8,4.7,1.3,7,4.75,1.4,7.99,4.99,1.43,7.5,4.33,1.36,NA,NA,NA,8,5,1.4,NA,NA,NA,NA,NA,NA
17406,15722,15722,2015/2016,1,7/18/2015 0:00,1994619,8021,8033,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,206641,69018,72479,118822,163618,197560,467316,68762,116874,25255,543298,93450,579206,115266,363334,69249,115253,566420,69252,186968,173393,12283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17415,15722,15722,2015/2016,10,9/26/2015 0:00,1994692,2186,1601,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,114822,210978,115190,13533,480964,196238,237610,433675,92222,208743,36050,72489,393287,68732,463810,69254,502648,30275,465568,502645,30278,294490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17417,15722,15722,2015/2016,10,9/26/2015 0:00,1994694,2182,8020,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,15361,71775,75578,189190,73116,419681,361403,361714,7284,69479,502543,68835,98027,68962,9449,69009,68839,72613,115143,361712,13334,13383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17421,15722,15722,2015/2016,11,10/4/2015 0:00,1994698,8021,8025,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,206641,69018,72479,118822,163618,545056,68762,116874,543298,68802,25255,43313,13554,43317,13437,77778,172896,22831,522276,155638,179818,93453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17428,15722,15722,2015/2016,12,10/16/2015 0:00,1994705,8025,8245,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,43313,522276,13437,13554,77778,172896,43317,179818,309890,69256,93453,32633,77860,94419,150239,429655,179375,93839,206830,555442,229737,213737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17443,15722,15722,2015/2016,14,10/31/2015 0:00,1994720,8030,8673,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,7,11,427161,13480,237620,307302,69601,112656,426005,208813,206829,13428,115724,17869,68937,13376,93431,13551,114816,69244,196824,350634,206792,115739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17457,15722,15722,2015/2016,15,11/8/2015 0:00,1994734,2182,8019,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,15361,71775,189190,75578,142282,361403,13449,274156,361714,69479,7284,114270,13327,179071,94260,210721,117556,93261,69238,69223,178689,275573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17476,15722,15722,2015/2016,18,12/2/2015 0:00,1994753,8673,8019,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,17869,68937,93431,114816,13551,182637,69244,196824,350634,206792,115739,178584,13515,93261,179071,210721,117556,490868,69238,69223,178689,275573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17477,15722,15722,2015/2016,18,12/2/2015 0:00,1994754,2182,10265,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,15361,306174,189190,75578,142282,419681,30977,304855,361403,69479,502543,13471,174526,39070,142272,68796,107848,312585,139895,68766,488418,30978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17484,15722,15722,2015/2016,19,12/4/2015 0:00,1994761,8021,177361,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,232143,69018,72479,545060,163618,116874,68762,239253,197560,543298,NA,275760,309943,13557,208295,68827,68786,12320,115068,35444,68836,13538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17488,15722,15722,2015/2016,19,12/6/2015 0:00,1994765,10265,8673,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,13471,174526,39070,142272,158284,107848,312585,68766,245412,488418,206844,17869,13551,114816,93431,198099,69244,182637,206792,39102,350634,115739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17491,15722,15722,2015/2016,2,7/25/2015 0:00,1994624,8021,8245,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,7,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,206641,69018,72479,68762,163618,69485,467316,197560,69818,68802,25255,32633,77860,178435,94419,429655,179375,89828,69258,31325,407970,490184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17492,15722,15722,2015/2016,2,7/26/2015 0:00,1994625,1957,177361,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,450742,281840,89827,69553,155611,79241,560564,402419,361714,249550,179311,47249,309943,275763,13557,68827,12320,178599,13538,68786,68836,147980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17495,15722,15722,2015/2016,2,7/24/2015 0:00,1994628,2186,10265,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,13436,210978,115190,13533,13481,237610,196238,275771,92222,208743,36050,13471,174526,39070,142272,68796,312585,107848,68766,166717,158284,30978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17511,15722,15722,2015/2016,21,12/19/2015 0:00,1994780,1957,2186,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,277487,139775,69261,89827,155611,560564,308631,402419,558136,450740,206901,114822,210978,115190,13533,275771,237610,196238,208743,92222,36050,150809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17524,15722,15722,2015/2016,23,2/19/2016 0:00,1994793,1957,8025,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,450742,196172,69553,89827,69261,79241,560564,402419,16511,69637,206901,43313,69428,13437,436553,13554,172896,22831,167491,196288,176704,93453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17531,15722,15722,2015/2016,24,2/27/2016 0:00,1994800,8019,8245,1,4,6,2,8,4,6,3,5,7,5,1,2,4,6,8,6,3,7,4,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,6,8,11,258206,94260,117556,13515,309892,277466,309890,69238,69111,178689,281158,32633,182075,94419,154192,429655,89828,229737,206830,179375,555442,213737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17536,15722,15722,2015/2016,24,2/26/2016 0:00,1994805,8025,8020,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,43313,69428,13437,436553,77778,181227,22831,176704,196288,167491,93453,69382,36641,206662,310659,35901,68962,138155,NA,68839,299021,573663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17538,15722,15722,2015/2016,25,3/2/2016 0:00,1994807,1957,8023,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,450742,139895,69553,89827,155611,308631,79241,206901,16511,402419,69637,206822,362254,23930,309900,275726,69101,208388,173993,645704,277313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17544,15722,15722,2015/2016,25,3/2/2016 0:00,1994813,177361,8673,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,13436,68827,12374,206669,68836,68786,12320,13538,307218,115068,68870,13472,69611,93431,114816,89240,112656,69244,196824,350634,206792,115739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17561,15722,15722,2015/2016,27,3/12/2016 0:00,1994830,1601,2182,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,72489,393287,68732,463810,275765,30275,502645,465568,69346,555650,294490,15361,71775,75578,189190,73116,419681,13449,274156,304855,361714,502543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17562,15722,15722,2015/2016,28,3/18/2016 0:00,1994831,8245,8028,1,2,4,6,8,3,5,7,4,6,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,3,7,7,7,7,10,10,309050,77860,94419,NA,429655,229737,93839,206830,179375,555442,213737,13494,72256,72819,477167,69043,503098,27630,412981,275735,281747,89270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17576,15722,15722,2015/2016,29,4/2/2016 0:00,1994845,177361,8245,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,47249,12320,12374,206669,68827,13538,68786,208295,307218,69628,68870,309050,429655,94419,NA,182075,31325,93839,179375,555442,206830,213737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17577,15722,15722,2015/2016,29,4/3/2016 0:00,1994846,8021,8028,1,2,4,6,8,4,6,3,5,7,5,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,10,10,10,232143,69018,118822,72479,163618,69485,68762,116874,287341,68802,25255,13494,72819,477167,429848,69043,412981,27630,275735,207462,74858,275739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17589,15722,15722,2015/2016,30,4/9/2016 0:00,1994850,8245,8020,1,2,4,6,8,4,6,3,5,7,5,1,1,3,5,7,9,3,5,7,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,3,7,7,7,10,10,309050,429655,94419,NA,182075,31325,179375,93839,229737,555442,213737,68835,36641,35901,310659,206662,72613,NA,115143,68962,NA,573663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17594,15722,15722,2015/2016,4,8/8/2015 0:00,1994639,8023,8019,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,463806,173993,309900,23930,186463,208814,208388,69101,429880,NA,20118,178584,13327,93261,94260,210721,178689,116872,13549,206901,275573,69111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17602,15722,15722,2015/2016,5,8/15/2015 0:00,1994647,8019,8025,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,178584,13327,94260,93261,210721,69238,13549,69223,206901,69111,275573,43313,13554,13437,43317,77778,179818,181227,172896,176704,72458,93453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17605,15722,15722,2015/2016,5,8/14/2015 0:00,1994650,8245,2186,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,309050,77860,208280,94419,429655,179375,89828,69258,407970,31325,490184,13436,275771,115190,13533,13481,196238,92222,208743,150809,433675,357288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
